Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,label,TriggerWord,Label
1585,1594144257886,07/07/2020 17:50:57,1594144257796,-4,07/07/2020 13:50:57,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,229,114,2,ReadingPres,Zone1,reading,167.14500000001863,null,,medical,10,0,1,0,,,false,9,9,Trial,The|surgeons|prepares|in|the|operating|room|for|every|medical|procedure.,C.SVA.U.28,3,
1586,1594144258105,07/07/2020 17:50:58,1594144258020,-4,07/07/2020 13:50:58,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,229,114,2,ReadingPres,Zone1,reading,216.9189999999944,null,,procedure.,11,0,1,0,,,false,9,9,Trial,The|surgeons|prepares|in|the|operating|room|for|every|medical|procedure.,C.SVA.U.28,3,
1587,1594144258262,07/07/2020 17:50:58,1594144258023,-4,07/07/2020 13:50:58,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,229,114,2,ReadingPres,Zone1,reading,3487.2900000000373,null,,Content End,,0,1,0,,,true,9,9,Trial,The|surgeons|prepares|in|the|operating|room|for|every|medical|procedure.,C.SVA.U.28,3,
1588,1594144258855,07/07/2020 17:50:58,1594144258759,-4,07/07/2020 13:50:58,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,229,114,3,BlankScreen,Zone1,fixation,750.7739999999758,null,,null,,0,1,0,,,false,9,9,Trial,The|surgeons|prepares|in|the|operating|room|for|every|medical|procedure.,C.SVA.U.28,3,
1589,1594144259074,07/07/2020 17:50:59,1594144258998,-4,07/07/2020 13:50:58,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,229,114,4,JudgmentResponse,Zone4,response_keyboard_single,221.68499999679625,null,,3,1,0,1,0,,,false,9,9,Trial,The|surgeons|prepares|in|the|operating|room|for|every|medical|procedure.,C.SVA.U.28,3,
1590,1594144259433,07/07/2020 17:50:59,1594144259344,-4,07/07/2020 13:50:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,1,Fixation,fixation,fixation,350.39299999992363,null,,null,,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1591,1594144259636,07/07/2020 17:50:59,1594144259560,-4,07/07/2020 13:50:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,200.16300000005867,null,,The,1,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1592,1594144259887,07/07/2020 17:50:59,1594144259802,-4,07/07/2020 13:50:59,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,250.1119999999646,null,,belief,2,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1593,1594144260121,07/07/2020 17:51:00,1594144260026,-4,07/07/2020 13:51:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,216.90599999995902,null,,these,3,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1594,1594144260355,07/07/2020 17:51:00,1594144260264,-4,07/07/2020 13:51:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,250.5140000000829,null,,five,4,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1595,1594144260637,07/07/2020 17:51:00,1594144260546,-4,07/07/2020 13:51:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,283.5649999999441,null,,nurses,5,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1596,1594144260887,07/07/2020 17:51:00,1594144260814,-4,07/07/2020 13:51:00,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,266.8530000000028,null,,are,6,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1597,1594144261199,07/07/2020 17:51:01,1594144261110,-4,07/07/2020 13:51:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,283.8399999999674,null,,highly,7,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1598,1594144261496,07/07/2020 17:51:01,1594144261412,-4,07/07/2020 13:51:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,300.34799999999814,null,,respected,8,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1599,1594144261762,07/07/2020 17:51:01,1594144261676,-4,07/07/2020 13:51:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,266.9340000000084,null,,pleased,9,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1600,1594144261996,07/07/2020 17:51:01,1594144261908,-4,07/07/2020 13:51:01,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,233.42500000004657,null,,the,10,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1601,1594144262261,07/07/2020 17:51:02,1594144262190,-4,07/07/2020 13:51:02,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,283.8050000000512,null,,doctor.,11,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1602,1594144262402,07/07/2020 17:51:02,1594144262193,-4,07/07/2020 13:51:02,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,2,ReadingPres,Zone1,reading,2836.465000000084,null,,Content End,,0,1,0,,,true,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1603,1594144263015,07/07/2020 17:51:03,1594144262930,-4,07/07/2020 13:51:02,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,3,BlankScreen,Zone1,fixation,750.6689999999944,null,,null,,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1604,1594144263187,07/07/2020 17:51:03,1594144263104,-4,07/07/2020 13:51:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,224,115,4,JudgmentResponse,Zone4,response_keyboard_single,162.42499998770654,null,,3,1,0,1,0,,,false,9,9,Trial,The|belief|these|five|nurses|are|highly|respected|pleased|the|doctor.,T.CP.WO.42,3,
1605,1594144263546,07/07/2020 17:51:03,1594144263465,-4,07/07/2020 13:51:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,1,Fixation,fixation,fixation,367.11699999996927,null,,null,,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1606,1594144263687,07/07/2020 17:51:03,1594144263617,-4,07/07/2020 13:51:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,149.94000000006054,null,,People,1,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1607,1594144263968,07/07/2020 17:51:03,1594144263875,-4,07/07/2020 13:51:03,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,250.4869999999646,null,,have,2,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1608,1594144264265,07/07/2020 17:51:04,1594144264161,-4,07/07/2020 13:51:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,283.5239999999758,null,,admired,3,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1609,1594144264468,07/07/2020 17:51:04,1594144264396,-4,07/07/2020 13:51:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,233.62199999997392,null,,Cleopatra's,4,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1610,1594144264734,07/07/2020 17:51:04,1594144264650,-4,07/07/2020 13:51:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,266.8209999999963,null,,beauty,5,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1611,1594144264984,07/07/2020 17:51:04,1594144264919,-4,07/07/2020 13:51:04,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,267.0900000000838,null,,for,6,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1612,1594144265265,07/07/2020 17:51:05,1594144265181,-4,07/07/2020 13:51:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,250.33699999994133,null,,several,7,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1613,1594144265562,07/07/2020 17:51:05,1594144265473,-4,07/07/2020 13:51:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,300.3499999999767,null,,thousand,8,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1614,1594144265812,07/07/2020 17:51:05,1594144265729,-4,07/07/2020 13:51:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,250.11200000008103,null,,years.,9,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1615,1594144265968,07/07/2020 17:51:05,1594144265733,-4,07/07/2020 13:51:05,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,2,ReadingPres,Zone1,reading,2252.283000000054,null,,Content End,,0,1,0,,,true,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1616,1594144266546,07/07/2020 17:51:06,1594144266468,-4,07/07/2020 13:51:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,3,BlankScreen,Zone1,fixation,750.9899999999907,null,,null,,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1617,1594144266734,07/07/2020 17:51:06,1594144266630,-4,07/07/2020 13:51:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,234,116,4,JudgmentResponse,Zone5,response_keyboard_single,150.65000002505258,null,,4,1,0,1,0,,,false,9,9,Trial,People|have|admired|Cleopatra's|beauty|for|several|thousand|years.,F.SS.C.37,5,
1618,1594144267062,07/07/2020 17:51:07,1594144266985,-4,07/07/2020 13:51:06,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,1,Fixation,fixation,fixation,367.0590000000084,null,,null,,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1619,1594144267281,07/07/2020 17:51:07,1594144267194,-4,07/07/2020 13:51:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,200.05200000002515,null,,The,1,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1620,1594144267546,07/07/2020 17:51:07,1594144267457,-4,07/07/2020 13:51:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,267.0910000000149,null,,announcement,2,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1621,1594144267828,07/07/2020 17:51:07,1594144267726,-4,07/07/2020 13:51:07,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,267,null,,these,3,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1622,1594144268083,07/07/2020 17:51:08,1594144268000,-4,07/07/2020 13:51:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,266.95799999998417,null,,two,4,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1623,1594144268379,07/07/2020 17:51:08,1594144268299,-4,07/07/2020 13:51:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,300.23300000000745,null,,doctors,5,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1624,1594144268723,07/07/2020 17:51:08,1594144268591,-4,07/07/2020 13:51:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,300.4449999999488,null,,are,6,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1625,1594144268926,07/07/2020 17:51:08,1594144268843,-4,07/07/2020 13:51:08,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,250.1820000000298,null,,retiring,7,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1626,1594144269145,07/07/2020 17:51:09,1594144269068,-4,07/07/2020 13:51:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,216.98199999995995,null,,surprised,8,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1627,1594144269348,07/07/2020 17:51:09,1594144269274,-4,07/07/2020 13:51:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,216.67700000002515,null,,their,9,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1628,1594144269536,07/07/2020 17:51:09,1594144269461,-4,07/07/2020 13:51:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,183.4649999999674,null,,patients.,10,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1629,1594144269770,07/07/2020 17:51:09,1594144269462,-4,07/07/2020 13:51:09,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,2,ReadingPres,Zone1,reading,2469.0849999999627,null,,Content End,,0,1,0,,,true,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1630,1594144270301,07/07/2020 17:51:10,1594144270205,-4,07/07/2020 13:51:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,3,BlankScreen,Zone1,fixation,750.8310000000056,null,,null,,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1631,1594144270442,07/07/2020 17:51:10,1594144270226,-4,07/07/2020 13:51:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,223,117,4,JudgmentResponse,Zone4,response_keyboard_single,3.370000049471855,null,,3,1,0,1,0,,,false,9,9,Trial,The|announcement|these|two|doctors|are|retiring|surprised|their|patients.,T.CP.WO.6,3,
1632,1594144270614,07/07/2020 17:51:10,1594144270539,-4,07/07/2020 13:51:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,1,Fixation,fixation,fixation,333.969000000041,null,,null,,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1633,1594144270944,07/07/2020 17:51:10,1594144270844,-4,07/07/2020 13:51:10,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,300.39300000004005,null,,The,1,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1634,1594144271131,07/07/2020 17:51:11,1594144271053,-4,07/07/2020 13:51:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,200.19599999999627,null,,observation,2,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1635,1594144271381,07/07/2020 17:51:11,1594144271291,-4,07/07/2020 13:51:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,249.9759999999078,null,,that,3,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1636,1594144271600,07/07/2020 17:51:11,1594144271506,-4,07/07/2020 13:51:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,200.4320000000298,null,,five,4,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1637,1594144271881,07/07/2020 17:51:11,1594144271802,-4,07/07/2020 13:51:11,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,300.19000000006054,null,,flowers,5,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1638,1594144272131,07/07/2020 17:51:12,1594144272056,-4,07/07/2020 13:51:12,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,250.50699999998324,null,,are,6,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
1639,1594144272366,07/07/2020 17:51:12,1594144272272,-4,07/07/2020 13:51:12,19534,7,task-41g1,,5952547,,1675479,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1280x720,1280x578,,SPR,12,L2,L2,218,118,2,ReadingPres,Zone1,reading,216.89199999999255,null,,blooming,7,0,1,0,,,false,9,9,Trial,The|observation|that|five|flowers|are|blooming|elated|the|girls.,T.CP.W.17,3,
