Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
120,1592933002289,23/06/2020 17:23:22,1592933001492,-4,23/06/2020 13:23:21,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.38300000000163,null,,lawn,9,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
121,1592933002601,23/06/2020 17:23:22,1592933001793,-4,23/06/2020 13:23:21,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3309999999983,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
122,1592933002883,23/06/2020 17:23:22,1592933002093,-4,23/06/2020 13:23:22,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3509999999951,null,,in,11,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
123,1592933003197,23/06/2020 17:23:23,1592933002394,-4,23/06/2020 13:23:22,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3029999999999,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
124,1592933003479,23/06/2020 17:23:23,1592933002693,-4,23/06/2020 13:23:22,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3610000000044,null,,the,13,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
125,1592933003789,23/06/2020 17:23:23,1592933002994,-4,23/06/2020 13:23:22,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3159999999989,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
126,1592933004104,23/06/2020 17:23:24,1592933003295,-4,23/06/2020 13:23:23,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,300.3179999999993,null,,evening.,15,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
127,1592933004244,23/06/2020 17:23:24,1592933003296,-4,23/06/2020 13:23:23,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,2,RSVP,Zone1,reading,4504.940999999999,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
128,1592933004838,23/06/2020 17:23:24,1592933004046,-4,23/06/2020 13:23:24,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,3,Pause,Zone1,fixation,750.8380000000034,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
129,1592933005760,23/06/2020 17:23:25,1592933004962,-4,23/06/2020 13:23:24,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,17,6,4,Explicit Judgment,Zone1,response_keyboard_single,907.5900000025285,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,Jessica| |mowed| |her| |grandma's| |lawn| |in| |the| |evening.
130,1592933006369,23/06/2020 17:23:26,1592933005447,-4,23/06/2020 13:23:25,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,1,Fixation,fixation,fixation,500.52500000000146,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
131,1592933006540,23/06/2020 17:23:26,1592933005747,-4,23/06/2020 13:23:25,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3580000000002,null,,Her,1,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
132,1592933006854,23/06/2020 17:23:26,1592933006048,-4,23/06/2020 13:23:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3359999999957,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
133,1592933007156,23/06/2020 17:23:27,1592933006348,-4,23/06/2020 13:23:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.33200000000215,null,,parents,3,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
134,1592933007453,23/06/2020 17:23:27,1592933006648,-4,23/06/2020 13:23:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3110000000015,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
135,1592933007735,23/06/2020 17:23:27,1592933006949,-4,23/06/2020 13:23:26,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.34799999999814,null,,said,5,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
136,1592933008045,23/06/2020 17:23:28,1592933007249,-4,23/06/2020 13:23:27,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.32300000000396,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
137,1592933008438,23/06/2020 17:23:28,1592933007549,-4,23/06/2020 13:23:27,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.33099999999104,null,,the,7,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
138,1592933008639,23/06/2020 17:23:28,1592933007849,-4,23/06/2020 13:23:27,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.33300000001327,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
139,1592933008953,23/06/2020 17:23:28,1592933008150,-4,23/06/2020 13:23:28,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3399999999965,null,,pictures,9,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
140,1592933009264,23/06/2020 17:23:29,1592933008451,-4,23/06/2020 13:23:28,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.33499999999185,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
141,1592933009546,23/06/2020 17:23:29,1592933008751,-4,23/06/2020 13:23:28,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.31700000001,null,,need,11,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
142,1592933009858,23/06/2020 17:23:29,1592933009051,-4,23/06/2020 13:23:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.35299999998824,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
143,1592933010141,23/06/2020 17:23:30,1592933009351,-4,23/06/2020 13:23:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3310000000056,null,,framed,13,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
144,1592933010438,23/06/2020 17:23:30,1592933009652,-4,23/06/2020 13:23:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.31600000000617,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
145,1592933010751,23/06/2020 17:23:30,1592933009951,-4,23/06/2020 13:23:29,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.31999999999243,null,,from,15,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
146,1592933011048,23/06/2020 17:23:31,1592933010253,-4,23/06/2020 13:23:30,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3439999999973,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
147,1592933011345,23/06/2020 17:23:31,1592933010552,-4,23/06/2020 13:23:30,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3420000000042,null,,their,17,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
148,1592933011659,23/06/2020 17:23:31,1592933010853,-4,23/06/2020 13:23:30,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3249999999971,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
149,1592933011954,23/06/2020 17:23:31,1592933011154,-4,23/06/2020 13:23:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.33600000001024,null,,family,19,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
150,1592933012251,23/06/2020 17:23:32,1592933011453,-4,23/06/2020 13:23:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3189999999886,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
151,1592933012550,23/06/2020 17:23:32,1592933011754,-4,23/06/2020 13:23:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,300.3500000000058,null,,vaction.,21,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
152,1592933012692,23/06/2020 17:23:32,1592933011756,-4,23/06/2020 13:23:31,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,2,RSVP,Zone1,reading,6307,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
153,1592933013301,23/06/2020 17:23:33,1592933012504,-4,23/06/2020 13:23:32,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,3,Pause,Zone1,fixation,750.8310000000056,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
154,1592933013489,23/06/2020 17:23:33,1592933012581,-4,23/06/2020 13:23:32,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,15,7,4,Explicit Judgment,responseA,response_keyboard_single,67.9799999925308,null,,1,1,0,1,0,,,false,3,3,Acceptability Judgment,Her| |parents| |said| |the| |pictures| |need| |framed| |from| |their| |family| |vaction.
155,1592933013880,23/06/2020 17:23:33,1592933013072,-4,23/06/2020 13:23:33,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,1,Fixation,fixation,fixation,500.56900000000314,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
156,1592933014161,23/06/2020 17:23:34,1592933013373,-4,23/06/2020 13:23:33,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3329999999987,null,,Her,1,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
157,1592933014478,23/06/2020 17:23:34,1592933013673,-4,23/06/2020 13:23:33,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.31999999999243,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
158,1592933014774,23/06/2020 17:23:34,1592933013973,-4,23/06/2020 13:23:33,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.33699999999953,null,,friend,3,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
159,1592933015072,23/06/2020 17:23:35,1592933014273,-4,23/06/2020 13:23:34,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.33200000000943,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
160,1592933015379,23/06/2020 17:23:35,1592933014574,-4,23/06/2020 13:23:34,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3269999999902,null,,said,5,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
161,1592933015677,23/06/2020 17:23:35,1592933014873,-4,23/06/2020 13:23:34,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3280000000086,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
162,1592933015974,23/06/2020 17:23:35,1592933015174,-4,23/06/2020 13:23:35,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3359999999957,null,,her,7,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
163,1592933016276,23/06/2020 17:23:36,1592933015474,-4,23/06/2020 13:23:35,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.32399999999325,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
164,1592933016572,23/06/2020 17:23:36,1592933015775,-4,23/06/2020 13:23:35,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3420000000042,null,,finger,9,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
165,1592933016870,23/06/2020 17:23:36,1592933016075,-4,23/06/2020 13:23:36,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.35100000000966,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
166,1592933017166,23/06/2020 17:23:37,1592933016376,-4,23/06/2020 13:23:36,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.31299999999464,null,,nails,11,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
167,1592933017479,23/06/2020 17:23:37,1592933016676,-4,23/06/2020 13:23:36,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3439999999973,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
168,1592933017776,23/06/2020 17:23:37,1592933016977,-4,23/06/2020 13:23:36,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3209999999963,null,,need,13,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
169,1592933018073,23/06/2020 17:23:38,1592933017277,-4,23/06/2020 13:23:37,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3289999999979,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
170,1592933018371,23/06/2020 17:23:38,1592933017576,-4,23/06/2020 13:23:37,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3610000000044,null,,painting,15,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
171,1592933018683,23/06/2020 17:23:38,1592933017878,-4,23/06/2020 13:23:37,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3040000000037,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
172,1592933018996,23/06/2020 17:23:38,1592933018178,-4,23/06/2020 13:23:38,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.32799999999406,null,,for,17,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
173,1592933019281,23/06/2020 17:23:39,1592933018478,-4,23/06/2020 13:23:38,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3440000000119,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
174,1592933019577,23/06/2020 17:23:39,1592933018778,-4,23/06/2020 13:23:38,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.33499999999185,null,,the,19,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
175,1592933019873,23/06/2020 17:23:39,1592933019077,-4,23/06/2020 13:23:39,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.3380000000034,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
176,1592933020186,23/06/2020 17:23:40,1592933019380,-4,23/06/2020 13:23:39,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,300.33400000000256,null,,party.,21,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
177,1592933020327,23/06/2020 17:23:40,1592933019381,-4,23/06/2020 13:23:39,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,2,RSVP,Zone1,reading,6306.981,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
178,1592933020936,23/06/2020 17:23:40,1592933020130,-4,23/06/2020 13:23:40,18296,8,task-mauu,,5751941,,1610595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L2,L2,14,8,3,Pause,Zone1,fixation,750.830999999991,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Her| |friend| |said| |her| |finger| |nails| |need| |painting| |for| |the| |party.
