Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence,Label,
235,1593192834581,26/06/2020 17:33:54,1593192828871,-4,26/06/2020 13:33:48,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
236,1593192834894,26/06/2020 17:33:54,1593192829171,-4,26/06/2020 13:33:49,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,season,21,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
237,1593192835190,26/06/2020 17:33:55,1593192829471,-4,26/06/2020 13:33:49,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,, ,22,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
238,1593192835503,26/06/2020 17:33:55,1593192829771,-4,26/06/2020 13:33:49,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,finale,23,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
239,1593192835784,26/06/2020 17:33:55,1593192830070,-4,26/06/2020 13:33:50,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,299,null,, ,24,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
240,1593192836097,26/06/2020 17:33:56,1593192830371,-4,26/06/2020 13:33:50,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,300,null,,airs.,25,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
241,1593192836222,26/06/2020 17:33:56,1593192830372,-4,26/06/2020 13:33:50,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,2,RSVP,Zone1,reading,7503,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
242,1593192836847,26/06/2020 17:33:56,1593192831125,-4,26/06/2020 13:33:51,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,3,Pause,Zone1,fixation,754,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
243,1593192837300,26/06/2020 17:33:57,1593192831584,-4,26/06/2020 13:33:51,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,16,11,4,Explicit Judgment,responseB,response_keyboard_single,452.9999999999709,null,,2,1,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.,T.N.U.114,
244,1593192837800,26/06/2020 17:33:57,1593192832074,-4,26/06/2020 13:33:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,1,Fixation,fixation,fixation,499,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
245,1593192838099,26/06/2020 17:33:58,1593192832375,-4,26/06/2020 13:33:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,301,null,,Chris,1,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
246,1593192838396,26/06/2020 17:33:58,1593192832674,-4,26/06/2020 13:33:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,299,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
247,1593192838693,26/06/2020 17:33:58,1593192832975,-4,26/06/2020 13:33:52,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,301,null,,stole,3,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
248,1593192838990,26/06/2020 17:33:58,1593192833275,-4,26/06/2020 13:33:53,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
249,1593192839302,26/06/2020 17:33:59,1593192833575,-4,26/06/2020 13:33:53,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,,his,5,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
250,1593192839593,26/06/2020 17:33:59,1593192833874,-4,26/06/2020 13:33:53,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,299,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
251,1593192839890,26/06/2020 17:33:59,1593192834175,-4,26/06/2020 13:33:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,301,null,,sister's,7,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
252,1593192840312,26/06/2020 17:34:00,1593192834476,-4,26/06/2020 13:33:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
253,1593192840692,26/06/2020 17:34:00,1593192834775,-4,26/06/2020 13:33:54,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,,doll,9,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
254,1593192840833,26/06/2020 17:34:00,1593192835075,-4,26/06/2020 13:33:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
255,1593192841098,26/06/2020 17:34:01,1593192835375,-4,26/06/2020 13:33:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,,at,11,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
256,1593192841410,26/06/2020 17:34:01,1593192835675,-4,26/06/2020 13:33:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
257,1593192841692,26/06/2020 17:34:01,1593192835980,-4,26/06/2020 13:33:55,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,305,null,,the,13,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
258,1593192841989,26/06/2020 17:34:01,1593192836280,-4,26/06/2020 13:33:56,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,299,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
259,1593192842288,26/06/2020 17:34:02,1593192836580,-4,26/06/2020 13:33:56,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,301,null,,breakfast,15,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
260,1593192842608,26/06/2020 17:34:02,1593192836880,-4,26/06/2020 13:33:56,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,299,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
261,1593192842905,26/06/2020 17:34:02,1593192837180,-4,26/06/2020 13:33:57,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,301,null,,table.,17,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
262,1593192843045,26/06/2020 17:34:03,1593192837181,-4,26/06/2020 13:33:57,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,2,RSVP,Zone1,reading,5106,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
263,1593192843670,26/06/2020 17:34:03,1593192837930,-4,26/06/2020 13:33:57,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,3,Pause,Zone1,fixation,749,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
264,1593192844596,26/06/2020 17:34:04,1593192838868,-4,26/06/2020 13:33:58,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,17,12,4,Explicit Judgment,Zone1,response_keyboard_single,930,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.,C.PS.G.118,
265,1593192845082,26/06/2020 17:34:05,1593192839363,-4,26/06/2020 13:33:59,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
266,1593192845379,26/06/2020 17:34:05,1593192839663,-4,26/06/2020 13:33:59,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,,Luke,1,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
267,1593192845692,26/06/2020 17:34:05,1593192839963,-4,26/06/2020 13:33:59,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
268,1593192845989,26/06/2020 17:34:05,1593192840263,-4,26/06/2020 13:34:00,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,,packed,3,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
269,1593192846285,26/06/2020 17:34:06,1593192840563,-4,26/06/2020 13:34:00,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
270,1593192846598,26/06/2020 17:34:06,1593192840867,-4,26/06/2020 13:34:00,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,304,null,,Erica's,5,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
271,1593192846879,26/06/2020 17:34:06,1593192841166,-4,26/06/2020 13:34:01,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,299,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
272,1593192847176,26/06/2020 17:34:07,1593192841467,-4,26/06/2020 13:34:01,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,301,null,,in,7,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
273,1593192847567,26/06/2020 17:34:07,1593192841767,-4,26/06/2020 13:34:01,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
274,1593192847785,26/06/2020 17:34:07,1593192842067,-4,26/06/2020 13:34:02,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,,clothes,9,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
275,1593192848101,26/06/2020 17:34:08,1593192842367,-4,26/06/2020 13:34:02,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
276,1593192848429,26/06/2020 17:34:08,1593192842667,-4,26/06/2020 13:34:02,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,,his,11,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
277,1593192848882,26/06/2020 17:34:08,1593192842967,-4,26/06/2020 13:34:02,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
278,1593192849007,26/06/2020 17:34:09,1593192843267,-4,26/06/2020 13:34:03,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,300,null,,suitcase.,13,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
279,1593192849007,26/06/2020 17:34:09,1593192843268,-4,26/06/2020 13:34:03,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,2,RSVP,Zone1,reading,3904,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
280,1593192849741,26/06/2020 17:34:09,1593192844018,-4,26/06/2020 13:34:04,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,3,Pause,Zone1,fixation,750,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
281,1593192850116,26/06/2020 17:34:10,1593192844394,-4,26/06/2020 13:34:04,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,18,13,4,Explicit Judgment,responseA,response_keyboard_single,370,null,,1,1,0,1,0,,,false,3,3,Acceptability Judgment,Luke| |packed| |Erica's| |in| |clothes| |his| |suitcase.,C.PS.U.115,
282,1593192850605,26/06/2020 17:34:10,1593192844884,-4,26/06/2020 13:34:04,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,1,Fixation,fixation,fixation,500,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
283,1593192850902,26/06/2020 17:34:10,1593192845183,-4,26/06/2020 13:34:05,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,The,1,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
284,1593192851199,26/06/2020 17:34:11,1593192845484,-4,26/06/2020 13:34:05,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,301,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
285,1593192851519,26/06/2020 17:34:11,1593192845786,-4,26/06/2020 13:34:05,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,302,null,,shelter,3,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
286,1593192851870,26/06/2020 17:34:11,1593192846086,-4,26/06/2020 13:34:06,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
287,1593192852104,26/06/2020 17:34:12,1593192846387,-4,26/06/2020 13:34:06,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,worker,5,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
288,1593192852416,26/06/2020 17:34:12,1593192846687,-4,26/06/2020 13:34:06,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,301,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
289,1593192852716,26/06/2020 17:34:12,1593192846987,-4,26/06/2020 13:34:06,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,299,null,,suggested,7,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
290,1593192853010,26/06/2020 17:34:13,1593192847287,-4,26/06/2020 13:34:07,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
291,1593192853307,26/06/2020 17:34:13,1593192847587,-4,26/06/2020 13:34:07,18296,9,task-unoq,,5796969,,1628844,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 12.1.2,1440x900,1246x814,,ReadingAcceptability,16,L3,L3,14,14,2,RSVP,Zone1,reading,300,null,,that,9,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.,T.N.G.119,
